ID;STATION CODE;LOCATIONS;STATE;Temp;TempW;DO;DOW;Conductivity;ConductivityW;NI;NIW;WQI;WQI clf
301;1462;PATALGANGA NEAR INTAKE OF MIDC W/W. MAHARASHTRA;MAHARASHTRA;28.4;0.66;7.1;0.63;127;0.002;4.4;0.0403901;75.75688841;0
302;2685;PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE. RAIGAD.;MAHARASHTRA;28.7;0.68;7.1;0.63;5300;0.081;1;0.009108474;389.3983951;0
304;2687;PATALGANGA RIVER AT KHALAPUR PUMPING STATION. KHALAPUR. RAIGAD.;MAHARASHTRA;28.7;0.68;7;0.62;126;0.002;1;0.009108474;76.78312203;0
305;2688;PATALGANGA RIVER AT SAVROLI BRIDGE. KHALAPUR. RAIGAD.;MAHARASHTRA;28.7;0.68;7.2;0.64;126;0.002;1.89;0.017296899;77.00257478;0
306;2689;PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE. KHOPOLI. RAIGAD.;MAHARASHTRA;28.7;0.68;7.1;0.63;112;0.002;0.63;0.005704297;79.35910174;0
307;2199;SAVITRI RIVER AT OVALE VILLAGE.;MAHARASHTRA;29.3;0.71;6.8;0.61;9590;0.146;4.57;0.041954182;84.24701594;0
308;2701;SAVITRI RIVER JACKWELL AT UPSA KENDRE. NANGALWADI. MAHAD. RAIGAD;MAHARASHTRA;28.3;0.66;6.8;0.61;174;0.002;2.26;0.020701076;77.62223594;0
309;2702;SAVITRI RIVER AT SHEDAV DOH. MAHAD.RAIGAD;MAHARASHTRA;28.7;0.68;6.8;0.61;2572;0.039;4.22;0.038734014;78.29396928;0
310;2703;SAVITRI RIVER AT DADLI BRIDGE. DADLI. MAHAD. RAIGADH;MAHARASHTRA;29.2;0.71;6.7;0.6;6030;0.092;4.78;0.043886282;92.8106429;0
311;2704;SAVITRI RIVER AT MUTHAVALI VILLAGE. MAHAD. RAIGADH;MAHARASHTRA;28.7;0.68;6.8;0.61;7207;0.11;4.25;0.039010029;86.34248928;0
312;2706;SURYA RIVER. U/S OF SURYA DAM. DHAMMI. VIKRAMGAD. THANE;MAHARASHTRA;27.2;0.59;6.8;0.61;167;0.002;1;0.009108474;91.13035594;0
313;2707;SURYA RIVER AT MIDC PUMPING STATION. GARVASHET. PALGHAR. THANE;MAHARASHTRA;27.2;0.59;6.8;0.61;173;0.002;1;0.009108474;87.20703594;0
314;2708;SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME. MASVAN. PALGHAR. THANE;MAHARASHTRA;27.2;0.59;7;0.62;168;0.002;1;0.009108474;86.92676203;0
315;2709;TANSA RIVER NEAR ROAD BRIDGE. VILLAGE DAKEWALI. WADA. THANE;MAHARASHTRA;28;0.64;6.9;0.61;131;0.002;0.75;0.006808354;84.68773565;0
316;1094;ULHAS AT U/S OF BADLAPUR. MAHARASHTRA;MAHARASHTRA;26.2;0.54;7;0.62;125;0.002;0.6;0.005428282;78.7968687;0
318;2712;VAITARNA RIVER NEAR ROAD BRIDGE. GANDHARE VILLAGE. WADA. THANE.;MAHARASHTRA;28.2;0.65;7.2;0.64;119;0.002;1;0.009108474;77.88800812;0
320;2713;VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL. KHERDI. RATNAGIRI;MAHARASHTRA;24.5;0.44;6.7;0.6;141;0.002;3;0.02750943;79.83668957;0
332;20;CHALIYAR AT KOOLIMADU. KERALA;KERALA;27.4;0.61;7.3;0.65;70;0.001;0.31;0.002760144;116.0664012;0
333;21;CHALIYAR AT CHUNGAPALLY. KERALA;KERALA;27.5;0.61;6.9;0.61;12754;0.194;0.29;0.002576134;94.40412232;0
334;3464;CHALIYAR AT NILAMBUR. MALAPPURAM;KERALA;26.8;0.57;7.1;0.63;80;0.001;0.5;0.004508234;91.48590841;0
336;1573;CHITRAPUZHA AT IRUMPANAM. KERALA;KERALA;28.8;0.68;3.4;0.29;2965;0.045;1.11;0.010120526;76.06801913;0
337;2295;R CORAPUZHA AT KANAYANKODE;KERALA;27.4;0.61;6.1;0.54;15871;0.241;0.25;0.002208115;93.34534464;0
342;2337;R KADAMBAYAR AT BRAHMAPURAM;KERALA;28.2;0.65;2.9;0.25;305;0.004;1.28;0.011684608;80.02398058;0
345;2294;R KALLAI AT KALLAI BRIDGE;KERALA;27.4;0.61;3.6;0.31;32790;0.499;0.59;0.005336277;1533.375712;0
346;3460;KALPATHI PUZHA AT KALPATHI. PALAKKAD;KERALA;27.8;0.63;6.1;0.54;2905;0.044;0.54;0.004876254;76.5316713;0
349;1155;KARAMANA AT MOONNATTUMUKKU. KERALA;KERALA;27;0.58;3.1;0.27;1416;0.021;4.41;0.040482105;246.94202;0
357;1567;R KUTTIYADE AT KUTTIYADY ESTATE. KERALA;KERALA;27.7;0.62;7.1;0.63;380;0.006;0.14;0.001196062;100.3271684;0
358;1568;R MAHE AT VALAYAM. KERALA;KERALA;27.1;0.59;7.3;0.65;67;0.001;0.38;0.003404177;190.8070545;0
364;1339;MEENACHIL AT KIDANGOOR. KERALA;KERALA;27;0.58;7;0.62;57;0.001;0.46;0.004140215;92.97710203;0
380;2335;R PERIYAR AT KALAMASSERY;KERALA;27.3;0.6;4.6;0.4;65;0.001;0.28;0.002484129;77.57324899;0
400;1892;NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT;KARNATAKA;27.9;0.63;6.5;0.58;56;0.001;0;-0.0000920048;50.24874348;0
401;2423;BUDHABALANGA. D/S OF BARIPADA TOWN;ORISSA;23.4;0.38;7.5;0.67;237;0.003;0.89;0.008096421;247.7594806;0
402;2424;BUDHABALANGA AT BALASORE D/S;ORISSA;23.5;0.39;7.6;0.68;3688;0.056;2.66;0.024381268;498.5302336;0
403;2425;RIVER KERANDI(INTAKE WELL OF NALCO REFINARY. HAL. SUNABEDA);ORISSA;22.4;0.33;7.3;0.65;82;0.001;1.58;0.014444751;407.9987745;0
404;2422;NAGAVALLI AT PENTA U/S. JAYKAYPUR TOWN;ORISSA;26.8;0.57;7.5;0.67;202;0.003;1.89;0.017296899;329.4021739;0
405;1642;NAGAVALLI AT JAYKAYPUR D/S. ORISSA;ORISSA;26.5;0.56;7.3;0.65;232;0.003;2.23;0.020425062;282.9675212;0
406;1643;NAGAVALLI AT RAYAGADA D/S. ORISSA;ORISSA;22;0.31;7.4;0.66;246;0.004;1.9;0.017388904;112.6267142;0
407;1455;RUSHIKULYA AT GANJAM U/S. ORISSA;ORISSA;27.6;0.62;6.9;0.61;3960;0.06;2.26;0.020701076;501.098849;0
408;1456;RUSHIKULYA AT GANJAM D/S. ORISSA;ORISSA;26.8;0.57;7;0.62;28222;0.429;2.54;0.02327721;445.7932354;0
409;2426;VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT);ORISSA;25.6;0.51;7.2;0.64;201;0.003;1.59;0.014536756;729.6492748;0
410;2427;VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY);ORISSA;26.5;0.56;7.3;0.65;221;0.003;2.26;0.020701076;420.4373412;0
413;2443;GAUTAMINANGODAVARI RIVER;PONDICHERRY;28;0.64;8;0.72;1886;0.029;1;0.009108474;93.76759246;0
414;2444;CORINGA RIVER;PONDICHERRY;28;0.64;7;0.62;742;0.011;1;0.009108474;107.178782;0
420;1162;TAMBIRAPARANI AT MURAPPANADU. TAMILNADU;TAMILNADU;29;0.69;6.6;0.59;260;0.004;1;0.009108474;85.10564986;0
424;3025;TAMBIRAPARANI AT ERAL. THOTHUKUDI. TAMILNADU;TAMILNADU;27;0.58;6.1;0.54;446;0.007;0.56;0.005060263;87.67367797;0
426;3027;TAMBIRAPARANI AT SRIVAIKUNTAM. D/S OF SK ANAICUT. TIRUNELVELI. TAMILNADU;TAMILNADU;28.7;0.68;6.8;0.61;451;0.007;0.55;0.004968258;117.9198959;0
429;3023;VASISTA AT SALEM. D/S OF SAGO INDUSRIES EFFLUENT. TAMILNADU;TAMILNADU;26.8;0.57;3.4;0.29;2577;0.039;1.5;0.013708713;3325867.186;0
430;1023;GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA). PUNJAB;PUNJAB;23.3;0.38;5.5;0.49;636;0.01;4;0.036709909;164.1358664;0
431;1024;GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA).PUNJAB;PUNJAB;22.8;0.35;4.7;0.41;1088;0.016;4;0.036709909;900.834902;0
432;1295;GHAGGAR NEAR BANKARPUR.DERA BASSI.PUNJAB;PUNJAB;23.3;0.38;5.3;0.47;689;0.01;4;0.036709909;179.9901003;0
433;1473;GHAGGAR AT RATANHERI. D/S OF PATIALA NADI (AFTER CONFL.). PUNJAB;PUNJAB;21.8;0.29;4.9;0.43;1267;0.019;3;0.02750943;819.4121748;0
434;1698;D/S CHHATBIR. PUNJAB;PUNJAB;24.3;0.43;5.3;0.47;852;0.013;4;0.036709909;477.6983603;0
435;1699;U/S DHAKANSU NALLAH. PUNJAB;PUNJAB;23.5;0.39;4.9;0.43;977;0.015;5;0.045910387;482.3625414;0
436;1700;D/S DHAKANSU NALLAH. PUNJAB;PUNJAB;24;0.42;4.4;0.39;1256;0.019;6;0.055110866;846.6567896;0
437;1701;D/S JHARMAL NADI. PUNJAB;PUNJAB;23.5;0.39;4.8;0.42;1021;0.015;4;0.036709909;746.1275751;0
438;1702;U/S JHARMAL NADI. PUNJAB;PUNJAB;23.3;0.38;5.1;0.45;971;0.015;5;0.045910387;231.4971475;0
439;1703;GHAGGER AT MOONAK. PUNJAB;PUNJAB;22.5;0.33;4.6;0.4;1284;0.019;4;0.036709909;757.026109;0
440;1704;D/S SARDULGARH. PUNJAB;PUNJAB;26;0.53;4;0.35;1096;0.017;3;0.02750943;1002.985337;0
441;1705;U/S SARDULGARH. PUNJAB;PUNJAB;25.8;0.52;4.4;0.39;1002;0.015;4;0.036709909;718.9796429;0
442;1025;GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA.DEBWALI ROAD.HARYANA;HARYANA;27;0.58;6.7;0.6;910;0.014;0;-0.0000920048;156.7976696;0
443;1026;GHAGGAR GHNAN2 AT CHANDARPUR SYPHON.  HARYANA;HARYANA;27;0.58;6.7;0.6;930;0.014;0;-0.0000920048;167.5620696;0
444;1884;RIVER GHAGGAR AT D/S OF SURAJPUR;HARYANA;27;0.58;5;0.44;198;0.003;0;-0.0000920048;356.7703078;0
445;1887;GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA);HARYANA;27;0.58;6.7;0.6;960;0.014;0;-0.0000920048;197.5966696;0
450;1870;RIVER SUKHANA AT PARWANOO. DISTT. SOLAN. H.P.;HIMACHAL PRADESH;20.6;0.23;4.9;0.43;407;0.006;0;-0.0000920048;199.1400748;0
451;2947;RIVER JAWAI AT JAWAI DAM. SIROHI. RAJASTHAN;RAJASTHAN;28;0.64;4.9;0.43;603;0.009;0;-0.0000920048;78.30759478;0
465;3372;RILANG RIVER;MEGHALAYA;17.8;0.07;7.9;0.71;46;0.001;1;0.009108474;50.22465942;0
469;3376;LUKHA RIVER;MEGHALAYA;22.6;0.34;7.1;0.63;237;0.003;4.56;0.041862177;76.72106174;0
474;1631;MYNTDU RIVER JOWAI. MEGHALAYA;MEGHALAYA;20.6;0.23;6.5;0.58;99;0.001;3.56;0.032661698;109.0849901;0
475;3379;MYNTDU RIVER AT LESHKA. JAYANTIA HILLS;MEGHALAYA;21.5;0.28;7.5;0.67;50;0.001;2.21;0.020241053;25.34586058;0
486;3359;UMKHRAH RIVER AT DEMTHRING. SHILLONG;MEGHALAYA;18.4;0.11;3.1;0.27;401;0.006;19;0.174717085;759.3414333;0
487;3360;UMKHRAH RIVER ATUMKALIAR. SHILLONG;MEGHALAYA;19.1;0.14;4.7;0.41;202;0.003;15;0.137915172;474.6959687;0
488;3361;UMKHRAH RIVER ATMAWLAI. SLAUGHTER;MEGHALAYA;19.7;0.18;2.1;0.17;303;0.004;18.2;0.167356703;1280.384456;0
489;3362;UMKHRAH RIVER AT MAWPDANG. MAWLAI;MEGHALAYA;20.1;0.2;1.8;0.15;394;0.006;15.4;0.141595363;1712.146624;0
492;3363;UMSHYRPI RIVER AT RISA COLONY. EAST KHASI HILLS;MEGHALAYA;17.9;0.08;6.9;0.61;52;0.001;3.48;0.03192566;90.01351565;0
493;3364;UMSHYRPI RIVER AT LAW COLLEGE. DHANKETI. EAST KHASI HILLS;MEGHALAYA;18.9;0.13;1.9;0.16;306;0.004;17.9;0.164596559;1451.65137;0
494;3365;UMSHYRPI RIVER AT UMSHYRPI BRIDGE. EAST KHASI HILLS;MEGHALAYA;19.4;0.16;4.5;0.39;196;0.003;11;0.101113258;1272.613929;0
495;1427;UMTREW AT BYRNIHAT EAST. MEGHALAYA;MEGHALAYA;23.7;0.4;7.2;0.64;107;0.001;5.56;0.051062655;104.0772881;0
502;1404;GUMTI AT D/S SOUTH TRIPURA. TRIPURA;TRIPURA;21.9;0.3;6.7;0.6;167;0.002;1;0.009108474;104.3679429;0
503;1726;CHANDRAPUR. AGARTALA D/S OF HAORA RIVER. TRIPURA;TRIPURA;27.5;0.61;6.6;0.59;183;0.003;1.55;0.014168737;92.89908319;0
504;1393;DAMANGANGA AT D/S OF MADHUBAN;DAMAN & DIU;31;0.81;7.1;0.63;151;0.002;0.08;0.000644033;126.0790884;0
506;1865;RIVER DHADAR AT KOTHADA;GUJARAT;27;0.58;6.2;0.55;894;0.013;0.38;0.003404177;147.792531;0
507;1434;AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR;GUJARAT;30;0.75;2.2;0.18;1835;0.028;0.86;0.007820407;473.1322693;0
508;1980;AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH;GUJARAT;31;0.81;2;0.17;3165;0.048;3.44;0.031557641;617.2048232;0
509;1149;KOLAK AT PATALIA BDG;GUJARAT;29;0.69;2.4;0.2;1500;0.023;1.31;0.011960622;124.5333954;0
511;1475;ZUARI AT PANCHAWADI;GOA;30;0.75;6.1;0.54;408;0.006;0.17;0.001472077;78.60409797;0
512;3181;RIVER ZUARI AT BORIM BRIDGE;GOA;30;0.75;5.5;0.49;143;0.002;0.09;0.000736038;146.646673;0
514;1400;MANDOVI AT NEGHBOURHOOD OF PANAJI;GOA;29;0.69;5.8;0.51;34;0;0.17;0.001472077;112.3756588;0
515;1476;MANDOVI AT TONCA. MARCELA;GOA;29;0.69;5.9;0.52;125;0.002;0.14;0.001196062;87.44163188;0
517;3186;RIVER MANDOVI AT IFFI JETTY;GOA;30;0.75;6.2;0.55;39;0;0.06;0.000460024;93.72138435;0
518;3187;MANDOVI NEAR HOTEL MARRIOT;GOA;30;0.75;6.1;0.54;39;0;0.06;0.000460024;92.1655313;0
520;1548;RIVER ASSONORA AT ASSONORA;GOA;28;0.64;6.8;0.61;71;0.001;0.14;0.001196062;99.89798928;0
521;2276;BICHOLIM VARAZAN NAGAR. BICHOLIM;GOA;29;0.69;7.4;0.66;129;0.002;0.49;0.00441623;179.7546342;0
523;3189;RIVER CHAPORA AT SIOLIM;GOA;29;0.69;6.3;0.56;31;0;0.06;0.000460024;96.12413739;0
528;2274;RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI;GOA;29;0.69;4.5;0.39;250;0.004;0.16;0.001380072;98.99985594;0
529;2271;SAL PAZORKHONI. CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY);GOA;28;0.64;6.1;0.54;74;0.001;0.19;0.001656086;79.72858464;0
530;2273;RIVER SAL NEAR HOTEL LEELA MOBOR.CAVELOSSIM;GOA;30;0.75;5.9;0.52;44;0.001;0.14;0.001196062;83.12563188;0
531;3183;SAL AT KHAREBAND. MARGAO;GOA;30;0.75;2.4;0.2;195;0.003;0.35;0.003128163;272.0691154;0
532;3184;SAL AT ORLIM BRIDGE. ORLIM;GOA;31;0.81;4;0.35;207;0.003;0.34;0.003036158;82.11893072;0
533;3190;RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE);GOA;29;0.69;5.4;0.48;40;0;0.07;0.000552029;75.55725333;0
534;3191;RIVER SINQUERIM NEAR NERUL TEMPLE;GOA;30;0.75;5.3;0.47;41;0;0.08;0.000644033;89.16059362;0
536;3188;RIVER TIRACOL AT TIRACOL;GOA;29;0.69;5.9;0.52;44;0.001;0.08;0.000644033;99.31701188;0
537;1544;VALVANT AT SANKLI NAN BICHOLIM;GOA;29;0.69;7.1;0.63;60;0.001;0.13;0.001104057;108.9377951;0
538;2651;AMBA AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS. WAKENPHATA. ROHA;MAHARASHTRA;29;0.69;6.9;0.61;99;0.001;0.56;0.005060263;79.68866232;0
539;1461;BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS);MAHARASHTRA;30;0.75;6.6;0.59;123;0.002;0.52;0.004692244;83.51654986;0
540;2653;BHATSA AT D/S OF LIBERTY OIL MILLS. SATNEL. SHAHAPUR.THANE;MAHARASHTRA;27;0.58;6.6;0.59;220;0.003;0.65;0.005888306;83.19506319;0
541;2654;BHATSA AT U/S OF LIBERTY OIL MILLS. SATNEL. SHAHAPUR. THANE;MAHARASHTRA;27;0.58;6.8;0.61;219;0.003;0.63;0.005704297;80.41544261;0
542;1092;KALU AT ATALE VILLAGE;MAHARASHTRA;27;0.58;4.8;0.42;5429;0.082;2.08;0.01904499;130.3985751;0
543;2670;KAN RIVER. NEAR SAKRI WATER WORKS. SAKRI. DHULE.;MAHARASHTRA;23;0.36;6.4;0.57;493;0.007;3.91;0.035881866;94.91414377;0
544;1152;KUNDALIKA AT ROHA CITY;MAHARASHTRA;29;0.69;6.8;0.61;100;0.001;0.54;0.004876254;77.38312261;0
545;2198;KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE );MAHARASHTRA;29;0.69;6.7;0.6;316;0.005;0.6;0.005428282;88.60792957;0
546;2671;KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE). SALAV. ROHA. RAIGAD;MAHARASHTRA;28;0.64;5.8;0.51;37227;0.567;1.42;0.012972675;155.6031655;0
547;2672;KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE). ROHA;MAHARASHTRA;29;0.69;6.9;0.61;84;0.001;0.42;0.003772196;78.26315565;0
548;2168;MITHI RIVER;MAHARASHTRA;25;0.47;4.9;0.43;21254;0.323;2.18;0.019965038;565.8697414;0
549;2676;MUCHKUNDI RIVER AT  WAKED. NEAR M/S ASAHI INDIA GLASS LTD.. LANJA. RATNAGIRI.;MAHARASHTRA;28;0.64;6.9;0.61;312;0.005;1.58;0.014444751;76.92142232;0
550;1151;PATALGANGA AT SHILPHATA;MAHARASHTRA;29;0.69;6.8;0.61;146;0.002;0.6;0.005428282;75.65192261;0
552;2685;PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE. RAIGAD.;MAHARASHTRA;29;0.69;5.6;0.5;432;0.006;1.72;0.015732818;82.99877942;0
556;2689;PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE. KHOPOLI. RAIGAD.;MAHARASHTRA;29;0.69;6.9;0.61;129;0.002;0.55;0.004968258;77.99746899;0
557;2696;PEHLAR DAM ON PEHLAR INLET OF WATER WORKS. VASAI. THANE.;MAHARASHTRA;25;0.47;7;0.62;153;0.002;0.55;0.004968258;78.63312203;0
558;2199;SAVITRI RIVER AT OVALE VILLAGE.;MAHARASHTRA;30;0.75;6.4;0.57;10165;0.155;2.14;0.019597019;85.22888377;0
560;2702;SAVITRI RIVER AT SHEDAV DOH. MAHAD.RAIGAD;MAHARASHTRA;31;0.81;6.3;0.56;322;0.005;1.1;0.010028521;83.36924406;0
561;2703;SAVITRI RIVER AT DADLI BRIDGE. DADLI. MAHAD. RAIGADH;MAHARASHTRA;30;0.75;6.5;0.58;5835;0.089;1.72;0.015732818;79.33271681;0
562;2704;SAVITRI RIVER AT MUTHAVALI VILLAGE. MAHAD. RAIGADH;MAHARASHTRA;30;0.75;6.3;0.56;9245;0.141;2;0.018308952;90.84906406;0
563;2706;SURYA RIVER. U/S OF SURYA DAM. DHAMMI. VIKRAMGAD. THANE;MAHARASHTRA;28;0.64;6.5;0.58;1907;0.029;0.55;0.004968258;94.99361681;0
564;2707;SURYA AT MIDC PUMPING STN. GARVASHET. PALGHAR. THANE;MAHARASHTRA;28;0.64;7;0.62;1896;0.029;0.64;0.005796301;89.64460203;0
565;2708;SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME. MASVAN. PALGHAR. THANE;MAHARASHTRA;28;0.64;7;0.62;206;0.003;0.56;0.005060263;80.40133536;0
566;2709;TANSA RIVER NEAR ROAD BRIDGE. VILLAGE DAKEWALI. WADA. THANE;MAHARASHTRA;27;0.58;6.8;0.61;239;0.003;0.56;0.005060263;81.48442928;0
567;1093;ULHAS AT U/S OF NRC BUND AT MOHANE;MAHARASHTRA;27;0.58;6.4;0.57;152;0.002;0.96;0.008740455;79.73137043;0
568;1094;ULHAS AT U/S OF BADLAPUR;MAHARASHTRA;26;0.53;6.7;0.6;146;0.002;0.89;0.008096421;77.52235623;0
570;2712;VAITARNA NR RD BDG. GANDHARE VILLAGE. WADA. THANE.;MAHARASHTRA;28;0.64;6.6;0.59;228;0.003;0.57;0.005152268;84.14981652;0
580;2286;R AYROOR AT AYROOR BRIDGE;KERALA;29;0.69;6.7;0.6;89;0.001;0.35;0.003128163;79.15671623;0
582;2332;R BHARATHAPUZHA AT PATTAMBI;KERALA;28;0.64;7.1;0.63;212;0.003;0.56;0.005060263;75.05082841;0
588;1573;CHITRAPUZHA AT IRUMPANAM;KERALA;28;0.64;1.7;0.14;769;0.012;1.11;0.010120526;98.16889739;0
589;2295;R CORAPUZHA AT KANAYANKODE;KERALA;26;0.53;6.1;0.54;14083;0.214;0.25;0.002208115;86.01370464;0
593;2293;R KADALUNDI AT HAJIRAPPALLY;KERALA;29;0.69;6.6;0.59;78;0.001;0.2;0.001748091;50.12120319;0
594;2337;KADAMBAYAR AT BRAHMAPURAM;KERALA;28;0.64;0.6;0.04;268;0.004;1.28;0.011684608;107.7640406;0
595;2338;KADAMBAYAR AT MANCKAKADAVU;KERALA;27;0.58;1.8;0.15;82;0.001;0.39;0.003496182;81.52791043;0
597;2294;R KALLAI AT KALLAI BRIDGE;KERALA;26;0.53;3.9;0.34;30298;0.461;0.59;0.005336277;199.088171;0
598;3460;KALPATHI PUZHA AT KALPATHI. PALAKKAD;KERALA;27;0.58;6.6;0.59;310;0.005;0.54;0.004876254;77.30935652;0
601;1155;KARAMANA AT MOONNATTUMUKKU;KERALA;29;0.69;0.5;0.03;1717;0.026;4.41;0.040482105;334.8805209;0
606;2326;R KORAYAR AT KANJIKODE;KERALA;27;0.58;6.1;0.54;510;0.008;0.72;0.00653234;85.8527513;0
616;1339;MEENACHIL AT KIDANGOOR;KERALA;26;0.53;6.8;0.61;58;0.001;0.46;0.004140215;90.70243594;0
621;1563;R NEYYAR AT AMARAVILA;KERALA;28;0.64;6.6;0.59;70;0.001;0.39;0.003496182;75.07809652;0
639;2305;R SHRIYA AT ANGADIMOGARU;KERALA;28;0.64;6.9;0.61;63;0.001;0.16;0.001380072;50.21096899;0
651;1894;KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI;KARNATAKA;32;0.86;6.7;0.6;103;0.001;0.52;0.004692244;50.6678829;0
653;2423;BUDHABALANGA. D/S OF BARIPADA;ORISSA;22;0.31;7.8;0.7;213;0.003;0.35;0.003128163;236.1174997;0
654;2424;BUDHABALANGA AT BALASORE D/S;ORISSA;22;0.31;7.7;0.69;312;0.005;0.75;0.006808354;357.30688;0
655;2425;RIVER KERANDI(INTAKE WELL OF NALCO REFINARY. HAL. SUNABEDA);ORISSA;24;0.42;6.9;0.61;99;0.001;1.39;0.01269666;130.742149;0
656;2422;NAGAVALLI AT PENTA U/S. JAYKAYPUR TOWN;ORISSA;27;0.58;7.3;0.65;230;0.003;0.69;0.006256325;119.5717478;0
657;1642;NAGAVALLI AT JAYKAYPUR D/S;ORISSA;26;0.53;6.8;0.61;264;0.004;1.16;0.01058055;134.6109293;0
658;1643;NAGAVALLI AT RAYAGADA D/S;ORISSA;25;0.47;7.2;0.64;272;0.004;1.46;0.013340694;131.8976214;0
659;1455;RUSHIKULYA AT GANJAM U/S;ORISSA;28;0.64;8;0.72;312;0.005;0.73;0.006624344;103.5689725;0
660;1456;RUSHIKULYA AT GANJAM D/S;ORISSA;29;0.69;8.2;0.73;19595;0.298;0.94;0.008556445;84.30315855;0
661;2426;VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT);ORISSA;26;0.53;7;0.62;199;0.003;1.11;0.010120526;104.0237087;0
662;2427;VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY);ORISSA;28;0.64;7.2;0.64;201;0.003;0.36;0.003220167;96.83639478;0
663;1685;ARASALAR RIVER KARAIKAL REGION;PONDICHERRY;31;0.81;6.8;0.61;505;0.008;0.02;0.0000920048;75.36686928;0
664;2444;CORINGA RIVER;PONDICHERRY;25;0.47;6.5;0.58;11170;0.17;0.3;0.002668139;88.88984348;0
665;2442;GAUTAMINANGODAVARI RIVER;PONDICHERRY;25;0.47;6.9;0.61;4990;0.076;0.37;0.003312172;76.93354899;0
666;2443;GAUTAMINANGODAVARI RIVER;PONDICHERRY;25;0.47;6.8;0.61;1516;0.023;0.28;0.002484129;79.02433394;0
667;2445;MAHE RIVER;PONDICHERRY;26;0.53;6;0.53;44600;0.679;0.23;0.002024105;78.45804293;0
671;1161;TAMBIRAPARANI AT TIRUNELVELI.COLLECTORATE;TAMILNADU;26;0.53;6.7;0.6;139;0.002;0.22;0.0019321;80.4380029;0
675;1330;TAMBIRAPARANI AT ARUMUGANERI;TAMILNADU;29;0.69;7.4;0.66;3101;0.047;0.15;0.001288067;175.1459609;0
679;3028;TAMBIRAPARANI AT VELLAKOIL. TIRUNELVELI;TAMILNADU;26;0.53;6.7;0.6;162;0.002;0.16;0.001380072;79.7303829;0
680;3029;TAMBIRAPARANI AT SIVALAPERI. CONFLUENCE POINT OF KUTTRALAM FALLS. D/S OF PALAYAMKOTTAI. TIRUNELVELI;TAMILNADU;27;0.58;6.7;0.6;182;0.003;0.15;0.001288067;86.85992957;0
681;3023;VASISTA AT SALEM. D/S OF SAGO INDUSRIES EFFLUENT;TAMILNADU;32;0.86;0.2;0;2219;0.034;1.75;0.016008832;4045718.13;0
682;1885;GHAGGAR AT D/S OF SURAJPUR;HARYANA;27;0.58;6.8;0.61;414;0.006;0.88;0.008004416;87.76487594;0
683;1023;GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA);PUNJAB;21;0.25;5.5;0.49;635;0.009;5.08;0.046646426;161.4656264;0
684;1024;GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA);PUNJAB;24;0.42;5.5;0.49;1051;0.016;6.8;0.062471249;994.0575997;0
685;1295;GHAGGAR NEAR BANKARPUR.DERA BASSI;PUNJAB;21;0.25;5.3;0.47;636;0.01;5;0.045910387;187.9854736;0
686;1473;GHAGGAR AT RATANHERI. D/S OF PATIALA NADI (AFTER CONFL.);PUNJAB;24;0.42;5.1;0.45;993;0.015;6.63;0.060907167;1061.279401;0
687;1698;GHAGGAR AT D/S CHHATBIR;PUNJAB;21;0.25;5.3;0.47;632;0.009;5.08;0.046646426;623.2625403;0
688;1699;GHAGGAR AT U/S DHAKANSU NALLAH;PUNJAB;18;0.08;4.9;0.43;973;0.015;4.77;0.043794277;704.4017548;0
